frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto
"91","Nov  2, 2020 19:31:37.716206000 Eastern Standard Time","2c:64:1f:03:27:9a","01:00:5e:00:00:fb","192.168.11.103","224.0.0.251","17"
"92","Nov  2, 2020 19:31:37.718828000 Eastern Standard Time","2c:64:1f:03:27:9a","01:00:5e:00:00:fb","192.168.11.103","224.0.0.251","17"
"93","Nov  2, 2020 19:31:37.718828000 Eastern Standard Time","2c:64:1f:03:27:9a","01:00:5e:00:00:fb","192.168.11.103","224.0.0.251","17"
"94","Nov  2, 2020 19:31:38.326811000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"95","Nov  2, 2020 19:31:39.349796000 Eastern Standard Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"96","Nov  2, 2020 19:31:39.354198000 Eastern Standard Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"97","Nov  2, 2020 19:31:39.355470000 Eastern Standard Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"98","Nov  2, 2020 19:31:39.360363000 Eastern Standard Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"99","Nov  2, 2020 19:31:39.360363000 Eastern Standard Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"100","Nov  2, 2020 19:31:39.362822000 Eastern Standard Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"101","Nov  2, 2020 19:31:40.169590000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"102","Nov  2, 2020 19:31:41.195163000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"103","Nov  2, 2020 19:31:43.242070000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"104","Nov  2, 2020 19:31:44.268747000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"105","Nov  2, 2020 19:31:46.314223000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"106","Nov  2, 2020 19:31:47.339134000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"107","Nov  2, 2020 19:31:47.342489000 Eastern Standard Time","b0:be:76:db:c4:c8","ff:ff:ff:ff:ff:ff",,,
"108","Nov  2, 2020 19:31:49.180882000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"109","Nov  2, 2020 19:31:50.205573000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"110","Nov  2, 2020 19:31:52.255337000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"111","Nov  2, 2020 19:31:53.277285000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"112","Nov  2, 2020 19:31:54.509316000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"113","Nov  2, 2020 19:31:54.513413000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"114","Nov  2, 2020 19:31:54.515708000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"115","Nov  2, 2020 19:31:54.521697000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"116","Nov  2, 2020 19:31:54.525016000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"117","Nov  2, 2020 19:31:54.529117000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"118","Nov  2, 2020 19:31:54.915165000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"119","Nov  2, 2020 19:31:54.921390000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"120","Nov  2, 2020 19:31:54.927037000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"121","Nov  2, 2020 19:31:54.929681000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"122","Nov  2, 2020 19:31:54.929682000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"123","Nov  2, 2020 19:31:55.132616000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"124","Nov  2, 2020 19:31:55.145742000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"125","Nov  2, 2020 19:31:55.148266000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"126","Nov  2, 2020 19:31:55.529490000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"127","Nov  2, 2020 19:31:55.532184000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"128","Nov  2, 2020 19:31:55.537594000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"129","Nov  2, 2020 19:31:55.541157000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"130","Nov  2, 2020 19:31:55.541341000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"131","Nov  2, 2020 19:31:55.546993000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"132","Nov  2, 2020 19:31:55.546994000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"133","Nov  2, 2020 19:31:55.551076000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"134","Nov  2, 2020 19:31:56.154206000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"135","Nov  2, 2020 19:31:56.169538000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"136","Nov  2, 2020 19:31:56.169697000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"137","Nov  2, 2020 19:31:56.174070000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"138","Nov  2, 2020 19:31:56.349328000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"139","Nov  2, 2020 19:31:57.179692000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"140","Nov  2, 2020 19:31:57.192913000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"141","Nov  2, 2020 19:31:57.200381000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"142","Nov  2, 2020 19:31:58.195187000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"143","Nov  2, 2020 19:31:58.603462000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"144","Nov  2, 2020 19:31:58.608550000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"145","Nov  2, 2020 19:31:59.214955000 Eastern Standard Time","68:ff:7b:55:a4:57","ff:ff:ff:ff:ff:ff",,,
"146","Nov  2, 2020 19:31:59.219653000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"147","Nov  2, 2020 19:32:00.045471000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"148","Nov  2, 2020 19:32:00.060484000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"149","Nov  2, 2020 19:32:00.065270000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"150","Nov  2, 2020 19:32:00.068526000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"151","Nov  2, 2020 19:32:01.264562000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"152","Nov  2, 2020 19:32:01.472597000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"153","Nov  2, 2020 19:32:01.474402000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"154","Nov  2, 2020 19:32:02.291400000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"155","Nov  2, 2020 19:32:04.131785000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"156","Nov  2, 2020 19:32:04.338314000 Eastern Standard Time","24:f5:a2:bf:1a:48","ff:ff:ff:ff:ff:ff",,,
"157","Nov  2, 2020 19:32:05.157645000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"158","Nov  2, 2020 19:32:05.361187000 Eastern Standard Time","24:f5:a2:bf:1a:48","ff:ff:ff:ff:ff:ff",,,
"159","Nov  2, 2020 19:32:06.383115000 Eastern Standard Time","24:f5:a2:bf:1a:48","ff:ff:ff:ff:ff:ff",,,
"160","Nov  2, 2020 19:32:06.589955000 Eastern Standard Time","e0:89:7e:6c:25:34","ff:ff:ff:ff:ff:ff",,,
"161","Nov  2, 2020 19:32:07.203793000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"162","Nov  2, 2020 19:32:08.227691000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"163","Nov  2, 2020 19:32:10.069058000 Eastern Standard Time","24:f5:a2:bf:1a:48","ff:ff:ff:ff:ff:ff",,,
"164","Nov  2, 2020 19:32:10.277770000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"165","Nov  2, 2020 19:32:11.095362000 Eastern Standard Time","24:f5:a2:bf:1a:48","ff:ff:ff:ff:ff:ff",,,
"166","Nov  2, 2020 19:32:11.299816000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"167","Nov  2, 2020 19:32:12.119610000 Eastern Standard Time","24:f5:a2:bf:1a:48","ff:ff:ff:ff:ff:ff",,,
"168","Nov  2, 2020 19:32:12.323752000 Eastern Standard Time","2c:64:1f:03:27:9a","ff:ff:ff:ff:ff:ff",,,
"169","Nov  2, 2020 19:32:13.143064000 Eastern Standard Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"170","Nov  2, 2020 19:32:13.346365000 Eastern Standard Time","2c:64:1f:03:27:9a","ff:ff:ff:ff:ff:ff",,,
"171","Nov  2, 2020 19:32:14.167323000 Eastern Standard Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"172","Nov  2, 2020 19:32:14.372311000 Eastern Standard Time","2c:64:1f:03:27:9a","ff:ff:ff:ff:ff:ff",,,
"173","Nov  2, 2020 19:32:15.192122000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
"174","Nov  2, 2020 19:32:15.196475000 Eastern Standard Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"175","Nov  2, 2020 19:32:15.202297000 Eastern Standard Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.131","224.0.0.251","17"
