frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto
"4647","Oct 14, 2020 21:47:12.283602000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4648","Oct 14, 2020 21:47:12.693421000 Eastern Daylight Time","14:b3:1f:04:3b:a1","ff:ff:ff:ff:ff:ff","192.168.11.108","192.168.11.255","17"
"4649","Oct 14, 2020 21:47:13.716411000 Eastern Daylight Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"4650","Oct 14, 2020 21:47:13.720279000 Eastern Daylight Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"4651","Oct 14, 2020 21:47:13.720279000 Eastern Daylight Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"4652","Oct 14, 2020 21:47:13.723633000 Eastern Daylight Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"4653","Oct 14, 2020 21:47:13.726538000 Eastern Daylight Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"4654","Oct 14, 2020 21:47:13.726538000 Eastern Daylight Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"4655","Oct 14, 2020 21:47:13.731510000 Eastern Daylight Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"4656","Oct 14, 2020 21:47:13.731676000 Eastern Daylight Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"4657","Oct 14, 2020 21:47:14.128818000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4658","Oct 14, 2020 21:47:15.355674000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4659","Oct 14, 2020 21:47:17.200293000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4660","Oct 14, 2020 21:47:18.427646000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4661","Oct 14, 2020 21:47:20.270817000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4662","Oct 14, 2020 21:47:21.295255000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4663","Oct 14, 2020 21:47:23.138042000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4664","Oct 14, 2020 21:47:24.366532000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4665","Oct 14, 2020 21:47:26.211853000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4666","Oct 14, 2020 21:47:27.438878000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4667","Oct 14, 2020 21:47:29.284112000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4668","Oct 14, 2020 21:47:30.306086000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4669","Oct 14, 2020 21:47:32.149274000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4670","Oct 14, 2020 21:47:33.378047000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4671","Oct 14, 2020 21:47:35.221101000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4672","Oct 14, 2020 21:47:36.450426000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4673","Oct 14, 2020 21:47:37.676851000 Eastern Daylight Time","68:ff:7b:36:62:b6","ff:ff:ff:ff:ff:ff",,,
"4674","Oct 14, 2020 21:47:38.293299000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4675","Oct 14, 2020 21:47:39.316748000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4676","Oct 14, 2020 21:47:41.160541000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4677","Oct 14, 2020 21:47:42.388888000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4678","Oct 14, 2020 21:47:44.232543000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"4679","Oct 14, 2020 21:47:45.462399000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"4680","Oct 14, 2020 21:47:47.304606000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
