frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto
"82","Sep 23, 2020 20:11:56.130248000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"83","Sep 23, 2020 20:11:56.133074000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"84","Sep 23, 2020 20:11:57.152811000 Eastern Daylight Time","b0:be:76:db:bd:87","ff:ff:ff:ff:ff:ff",,,
"85","Sep 23, 2020 20:11:57.562515000 Eastern Daylight Time","b0:be:76:db:c4:c8","ff:ff:ff:ff:ff:ff",,,
"86","Sep 23, 2020 20:11:59.202608000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"87","Sep 23, 2020 20:11:59.205052000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"88","Sep 23, 2020 20:12:02.274281000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"89","Sep 23, 2020 20:12:02.277226000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"90","Sep 23, 2020 20:12:04.732533000 Eastern Daylight Time","68:ff:7b:55:a4:57","ff:ff:ff:ff:ff:ff",,,
"91","Sep 23, 2020 20:12:05.141497000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"92","Sep 23, 2020 20:12:05.146022000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"93","Sep 23, 2020 20:12:08.010273000 Eastern Daylight Time","1c:f2:9a:46:fd:ab","01:00:5e:00:00:fb","192.168.11.146","224.0.0.251","17"
"94","Sep 23, 2020 20:12:08.213884000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"95","Sep 23, 2020 20:12:08.218192000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"96","Sep 23, 2020 20:12:11.285455000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"97","Sep 23, 2020 20:12:11.290056000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"98","Sep 23, 2020 20:12:14.152195000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"99","Sep 23, 2020 20:12:14.156793000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"100","Sep 23, 2020 20:12:17.225089000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"101","Sep 23, 2020 20:12:17.227848000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"102","Sep 23, 2020 20:12:20.092294000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"103","Sep 23, 2020 20:12:20.296768000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"104","Sep 23, 2020 20:12:23.166018000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"105","Sep 23, 2020 20:12:23.166863000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"106","Sep 23, 2020 20:12:26.235956000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"107","Sep 23, 2020 20:12:26.240518000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"108","Sep 23, 2020 20:12:29.103432000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"109","Sep 23, 2020 20:12:29.308352000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"110","Sep 23, 2020 20:12:29.309408000 Eastern Daylight Time","68:ff:7b:55:9f:aa","ff:ff:ff:ff:ff:ff",,,
"111","Sep 23, 2020 20:12:32.175227000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"112","Sep 23, 2020 20:12:32.178195000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"113","Sep 23, 2020 20:12:35.247232000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"114","Sep 23, 2020 20:12:35.250038000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"115","Sep 23, 2020 20:12:38.114413000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"116","Sep 23, 2020 20:12:38.117289000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"117","Sep 23, 2020 20:12:41.189232000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"118","Sep 23, 2020 20:12:41.191917000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"119","Sep 23, 2020 20:12:44.258471000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"120","Sep 23, 2020 20:12:44.261611000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"121","Sep 23, 2020 20:12:44.874392000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"122","Sep 23, 2020 20:12:44.880566000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"123","Sep 23, 2020 20:12:44.884648000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"124","Sep 23, 2020 20:12:44.888655000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"125","Sep 23, 2020 20:12:45.078827000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"126","Sep 23, 2020 20:12:45.083191000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"127","Sep 23, 2020 20:12:45.283921000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"128","Sep 23, 2020 20:12:45.290502000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"129","Sep 23, 2020 20:12:45.691482000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"130","Sep 23, 2020 20:12:45.696223000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"131","Sep 23, 2020 20:12:45.706929000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"132","Sep 23, 2020 20:12:45.721599000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"133","Sep 23, 2020 20:12:45.899081000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"134","Sep 23, 2020 20:12:45.902638000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"135","Sep 23, 2020 20:12:45.903976000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"136","Sep 23, 2020 20:12:45.907527000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"137","Sep 23, 2020 20:12:46.103024000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"138","Sep 23, 2020 20:12:46.103025000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"139","Sep 23, 2020 20:12:46.725690000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"140","Sep 23, 2020 20:12:46.739210000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"141","Sep 23, 2020 20:12:46.741217000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"142","Sep 23, 2020 20:12:46.743423000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"143","Sep 23, 2020 20:12:47.125090000 Eastern Daylight Time","60:01:94:cb:ad:26","ff:ff:ff:ff:ff:ff","192.168.11.137","255.255.255.255","17"
"144","Sep 23, 2020 20:12:47.129722000 Eastern Daylight Time","84:0d:8e:6b:c0:3d","ff:ff:ff:ff:ff:ff","192.168.11.121","255.255.255.255","17"
"145","Sep 23, 2020 20:12:47.954946000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"146","Sep 23, 2020 20:12:47.969885000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
"147","Sep 23, 2020 20:12:47.973489000 Eastern Daylight Time","e0:89:7e:6c:25:34","01:00:5e:00:00:fb","192.168.11.129","224.0.0.251","17"
"148","Sep 23, 2020 20:12:47.975904000 Eastern Daylight Time","e0:89:7e:6c:25:34","33:33:00:00:00:fb",,,
